allele,marker,frequency,population
33,D22S1045,0,Hispanic
33,D2S1338,0,Hispanic
33,D2S441,0,Hispanic
33,D3S1358,0,Hispanic
33,D5S818,0,Hispanic
33,D6S1043,0,Hispanic
33,D7S820,0,Hispanic
33,D8S1179,0,Hispanic
33,F13A01,0,Hispanic
33,F13B,0,Hispanic
33,FESFPS,0,Hispanic
33,FGA,0,Hispanic
33,LPL,0,Hispanic
33,Penta_C,0,Hispanic
33,Penta_D,0,Hispanic
33,Penta_E,0,Hispanic
33,SE33,0.00211864406779661,Hispanic
33,TH01,0,Hispanic
33,TPOX,0,Hispanic
33,vWA,0,Hispanic
33.1,CSF1PO,0,Hispanic
33.1,D10S1248,0,Hispanic
33.1,D12S391,0,Hispanic
33.1,D13S317,0,Hispanic
33.1,D16S539,0,Hispanic
33.1,D18S51,0,Hispanic
33.1,D19S433,0,Hispanic
33.1,D1S1656,0,Hispanic
33.1,D21S11,0.00211864406779661,Hispanic
33.1,D22S1045,0,Hispanic
33.1,D2S1338,0,Hispanic
33.1,D2S441,0,Hispanic
33.1,D3S1358,0,Hispanic
33.1,D5S818,0,Hispanic
33.1,D6S1043,0,Hispanic
33.1,D7S820,0,Hispanic
33.1,D8S1179,0,Hispanic
33.1,F13A01,0,Hispanic
33.1,F13B,0,Hispanic
33.1,FESFPS,0,Hispanic
33.1,FGA,0,Hispanic
33.1,LPL,0,Hispanic
33.1,Penta_C,0,Hispanic
33.1,Penta_D,0,Hispanic
33.1,Penta_E,0,Hispanic
33.1,SE33,0,Hispanic
33.1,TH01,0,Hispanic
33.1,TPOX,0,Hispanic
33.1,vWA,0,Hispanic
33.2,CSF1PO,0,Hispanic
33.2,D10S1248,0,Hispanic
33.2,D12S391,0,Hispanic
33.2,D13S317,0,Hispanic
33.2,D16S539,0,Hispanic
33.2,D18S51,0,Hispanic
33.2,D19S433,0,Hispanic
33.2,D1S1656,0,Hispanic
33.2,D21S11,0.0338983050847458,Hispanic
33.2,D22S1045,0,Hispanic
33.2,D2S1338,0,Hispanic
33.2,D2S441,0,Hispanic
33.2,D3S1358,0,Hispanic
33.2,D5S818,0,Hispanic
33.2,D6S1043,0,Hispanic
33.2,D7S820,0,Hispanic
33.2,D8S1179,0,Hispanic
33.2,F13A01,0,Hispanic
33.2,F13B,0,Hispanic
33.2,FESFPS,0,Hispanic
33.2,FGA,0,Hispanic
33.2,LPL,0,Hispanic
33.2,Penta_C,0,Hispanic
33.2,Penta_D,0,Hispanic
33.2,Penta_E,0,Hispanic
33.2,SE33,0.00423728813559322,Hispanic
33.2,TH01,0,Hispanic
33.2,TPOX,0,Hispanic
33.2,vWA,0,Hispanic
34,CSF1PO,0,Hispanic
34,D10S1248,0,Hispanic
34,D12S391,0,Hispanic
34,D13S317,0,Hispanic
34,D16S539,0,Hispanic
34,D18S51,0,Hispanic
34,D19S433,0,Hispanic
34,D1S1656,0,Hispanic
34,D21S11,0.00211864406779661,Hispanic
34,D22S1045,0,Hispanic
34,D2S1338,0,Hispanic
34,D2S441,0,Hispanic
34,D3S1358,0,Hispanic
34,D5S818,0,Hispanic
34,D6S1043,0,Hispanic
34,D7S820,0,Hispanic
34,D8S1179,0,Hispanic
34,F13A01,0,Hispanic
34,F13B,0,Hispanic
34,FESFPS,0,Hispanic
34,FGA,0,Hispanic
34,LPL,0,Hispanic
34,Penta_C,0,Hispanic
34,Penta_D,0,Hispanic
34,Penta_E,0,Hispanic
34,SE33,0,Hispanic
34,TH01,0,Hispanic
34,TPOX,0,Hispanic
34,vWA,0,Hispanic
34.2,CSF1PO,0,Hispanic
34.2,D10S1248,0,Hispanic
34.2,D12S391,0,Hispanic
34.2,D13S317,0,Hispanic
34.2,D16S539,0,Hispanic
34.2,D18S51,0,Hispanic
34.2,D19S433,0,Hispanic
34.2,D1S1656,0,Hispanic
34.2,D21S11,0,Hispanic
34.2,D22S1045,0,Hispanic
34.2,D2S1338,0,Hispanic
34.2,D2S441,0,Hispanic
34.2,D3S1358,0,Hispanic
34.2,D5S818,0,Hispanic
34.2,D6S1043,0,Hispanic
34.2,D7S820,0,Hispanic
34.2,D8S1179,0,Hispanic
34.2,F13A01,0,Hispanic
34.2,F13B,0,Hispanic
34.2,FESFPS,0,Hispanic
34.2,FGA,0,Hispanic
34.2,LPL,0,Hispanic
34.2,Penta_C,0,Hispanic
34.2,Penta_D,0,Hispanic
34.2,Penta_E,0,Hispanic
34.2,SE33,0,Hispanic
34.2,TH01,0,Hispanic
34.2,TPOX,0,Hispanic
34.2,vWA,0,Hispanic
35,CSF1PO,0,Hispanic
35,D10S1248,0,Hispanic
35,D12S391,0,Hispanic
35,D13S317,0,Hispanic
35,D16S539,0,Hispanic
35,D18S51,0,Hispanic
35,D19S433,0,Hispanic
35,D1S1656,0,Hispanic
35,D21S11,0,Hispanic
35,D22S1045,0,Hispanic
35,D2S1338,0,Hispanic
35,D2S441,0,Hispanic
35,D3S1358,0,Hispanic
35,D5S818,0,Hispanic
35,D6S1043,0,Hispanic
35,D7S820,0,Hispanic
35,D8S1179,0,Hispanic
35,F13A01,0,Hispanic
35,F13B,0,Hispanic
35,FESFPS,0,Hispanic
35,FGA,0,Hispanic
35,LPL,0,Hispanic
35,Penta_C,0,Hispanic
35,Penta_D,0,Hispanic
35,Penta_E,0,Hispanic
35,SE33,0,Hispanic
35,TH01,0,Hispanic
35,TPOX,0,Hispanic
35,vWA,0,Hispanic
36,CSF1PO,0,Hispanic
36,D10S1248,0,Hispanic
36,D12S391,0,Hispanic
36,D13S317,0,Hispanic
36,D16S539,0,Hispanic
36,D18S51,0,Hispanic
36,D19S433,0,Hispanic
36,D1S1656,0,Hispanic
36,D21S11,0,Hispanic
36,D22S1045,0,Hispanic
36,D2S1338,0,Hispanic
36,D2S441,0,Hispanic
36,D3S1358,0,Hispanic
36,D5S818,0,Hispanic
36,D6S1043,0,Hispanic
36,D7S820,0,Hispanic
36,D8S1179,0,Hispanic
36,F13A01,0,Hispanic
36,F13B,0,Hispanic
36,FESFPS,0,Hispanic
36,FGA,0,Hispanic
36,LPL,0,Hispanic
36,Penta_C,0,Hispanic
36,Penta_D,0,Hispanic
36,Penta_E,0,Hispanic
36,SE33,0,Hispanic
36,TH01,0,Hispanic
36,TPOX,0,Hispanic
36,vWA,0,Hispanic
37,CSF1PO,0,Hispanic
37,D10S1248,0,Hispanic
37,D12S391,0,Hispanic
37,D13S317,0,Hispanic
37,D16S539,0,Hispanic
37,D18S51,0,Hispanic
37,D19S433,0,Hispanic
37,D1S1656,0,Hispanic
37,D21S11,0,Hispanic
37,D22S1045,0,Hispanic
37,D2S1338,0,Hispanic
37,D2S441,0,Hispanic
37,D3S1358,0,Hispanic
37,D5S818,0,Hispanic
37,D6S1043,0,Hispanic
37,D7S820,0,Hispanic
37,D8S1179,0,Hispanic
37,F13A01,0,Hispanic
37,F13B,0,Hispanic
37,FESFPS,0,Hispanic
37,FGA,0,Hispanic
37,LPL,0,Hispanic
37,Penta_C,0,Hispanic
37,Penta_D,0,Hispanic
37,Penta_E,0,Hispanic
37,SE33,0,Hispanic
37,TH01,0,Hispanic
37,TPOX,0,Hispanic
37,vWA,0,Hispanic
38,CSF1PO,0,Hispanic
38,D10S1248,0,Hispanic
38,D12S391,0,Hispanic
38,D13S317,0,Hispanic
38,D16S539,0,Hispanic
38,D18S51,0,Hispanic
38,D19S433,0,Hispanic
38,D1S1656,0,Hispanic
38,D21S11,0,Hispanic
38,D22S1045,0,Hispanic
38,D2S1338,0,Hispanic
38,D2S441,0,Hispanic
38,D3S1358,0,Hispanic
38,D5S818,0,Hispanic
38,D6S1043,0,Hispanic
38,D7S820,0,Hispanic
38,D8S1179,0,Hispanic
38,F13A01,0,Hispanic
38,F13B,0,Hispanic
38,FESFPS,0,Hispanic
38,FGA,0,Hispanic
38,LPL,0,Hispanic
38,Penta_C,0,Hispanic
38,Penta_D,0,Hispanic
38,Penta_E,0,Hispanic
38,SE33,0,Hispanic
38,TH01,0,Hispanic
38,TPOX,0,Hispanic
38,vWA,0,Hispanic
39,CSF1PO,0,Hispanic
39,D10S1248,0,Hispanic
39,D12S391,0,Hispanic
39,D13S317,0,Hispanic
39,D16S539,0,Hispanic
39,D18S51,0,Hispanic
39,D19S433,0,Hispanic
39,D1S1656,0,Hispanic
39,D21S11,0,Hispanic
39,D22S1045,0,Hispanic
39,D2S1338,0,Hispanic
39,D2S441,0,Hispanic
39,D3S1358,0,Hispanic
39,D5S818,0,Hispanic
39,D6S1043,0,Hispanic
39,D7S820,0,Hispanic
39,D8S1179,0,Hispanic
39,F13A01,0,Hispanic
39,F13B,0,Hispanic
39,FESFPS,0,Hispanic
39,FGA,0,Hispanic
39,LPL,0,Hispanic
39,Penta_C,0,Hispanic
39,Penta_D,0,Hispanic
39,Penta_E,0,Hispanic
39,SE33,0,Hispanic
39,TH01,0,Hispanic
39,TPOX,0,Hispanic
39,vWA,0,Hispanic
43.2,CSF1PO,0,Hispanic
43.2,D10S1248,0,Hispanic
43.2,D12S391,0,Hispanic
43.2,D13S317,0,Hispanic
43.2,D16S539,0,Hispanic
43.2,D18S51,0,Hispanic
43.2,D19S433,0,Hispanic
43.2,D1S1656,0,Hispanic
43.2,D21S11,0,Hispanic
43.2,D22S1045,0,Hispanic
43.2,D2S1338,0,Hispanic
43.2,D2S441,0,Hispanic
43.2,D3S1358,0,Hispanic
43.2,D5S818,0,Hispanic
43.2,D6S1043,0,Hispanic
43.2,D7S820,0,Hispanic
43.2,D8S1179,0,Hispanic
43.2,F13A01,0,Hispanic
43.2,F13B,0,Hispanic
43.2,FESFPS,0,Hispanic
43.2,FGA,0,Hispanic
43.2,LPL,0,Hispanic
43.2,Penta_C,0,Hispanic
43.2,Penta_D,0,Hispanic
43.2,Penta_E,0,Hispanic
43.2,SE33,0,Hispanic
43.2,TH01,0,Hispanic
43.2,TPOX,0,Hispanic
43.2,vWA,0,Hispanic
2.2,CSF1PO,0,Asian
2.2,D10S1248,0,Asian
2.2,D12S391,0,Asian
2.2,D13S317,0,Asian
2.2,D16S539,0,Asian
2.2,D18S51,0,Asian
2.2,D19S433,0,Asian
2.2,D1S1656,0,Asian
2.2,D21S11,0,Asian
2.2,D22S1045,0,Asian
2.2,D2S1338,0,Asian
2.2,D2S441,0,Asian
2.2,D3S1358,0,Asian
2.2,D5S818,0,Asian
2.2,D6S1043,0,Asian
2.2,D7S820,0,Asian
2.2,D8S1179,0,Asian
2.2,F13A01,0,Asian
2.2,F13B,0,Asian
2.2,FESFPS,0,Asian
2.2,FGA,0,Asian
2.2,LPL,0,Asian
2.2,Penta_C,0,Asian
2.2,Penta_D,0,Asian
2.2,Penta_E,0,Asian
2.2,SE33,0,Asian
2.2,TH01,0,Asian
2.2,TPOX,0,Asian
2.2,vWA,0,Asian
3.2,CSF1PO,0,Asian
3.2,D10S1248,0,Asian
3.2,D12S391,0,Asian
3.2,D13S317,0,Asian
3.2,D16S539,0,Asian
3.2,D18S51,0,Asian
3.2,D19S433,0,Asian
3.2,D1S1656,0,Asian
3.2,D21S11,0,Asian
3.2,D22S1045,0,Asian
3.2,D2S1338,0,Asian
3.2,D2S441,0,Asian
3.2,D3S1358,0,Asian
3.2,D5S818,0,Asian
3.2,D6S1043,0,Asian
3.2,D7S820,0,Asian
3.2,D8S1179,0,Asian
3.2,F13A01,0.309278350515464,Asian
3.2,F13B,0,Asian
3.2,FESFPS,0,Asian
3.2,FGA,0,Asian
3.2,LPL,0,Asian
3.2,Penta_C,0,Asian
3.2,Penta_D,0,Asian
3.2,Penta_E,0,Asian
3.2,SE33,0,Asian
3.2,TH01,0,Asian
3.2,TPOX,0,Asian
3.2,vWA,0,Asian
4,CSF1PO,0,Asian
4,D10S1248,0,Asian
4,D12S391,0,Asian
4,D13S317,0,Asian
4,D16S539,0,Asian
4,D18S51,0,Asian
4,D19S433,0,Asian
4,D1S1656,0,Asian
4,D21S11,0,Asian
4,D22S1045,0,Asian
4,D2S1338,0,Asian
4,D2S441,0,Asian
4,D3S1358,0,Asian
4,D5S818,0,Asian
4,D6S1043,0,Asian
4,D7S820,0,Asian
4,D8S1179,0,Asian
4,F13A01,0.123711340206186,Asian
4,F13B,0,Asian
4,FESFPS,0,Asian
4,FGA,0,Asian
4,LPL,0,Asian
4,Penta_C,0,Asian
4,Penta_D,0,Asian
4,Penta_E,0,Asian
4,SE33,0,Asian
4,TH01,0,Asian
4,TPOX,0,Asian
4,vWA,0,Asian
4.2,CSF1PO,0,Asian
4.2,D10S1248,0,Asian
4.2,D12S391,0,Asian
4.2,D13S317,0,Asian
4.2,D16S539,0,Asian
4.2,D18S51,0,Asian
4.2,D19S433,0,Asian
4.2,D1S1656,0,Asian
4.2,D21S11,0,Asian
4.2,D22S1045,0,Asian
4.2,D2S1338,0,Asian
4.2,D2S441,0,Asian
4.2,D3S1358,0,Asian
4.2,D5S818,0,Asian
4.2,D6S1043,0,Asian
4.2,D7S820,0,Asian
4.2,D8S1179,0,Asian
4.2,F13A01,0,Asian
4.2,F13B,0,Asian
4.2,FESFPS,0,Asian
4.2,FGA,0,Asian
4.2,LPL,0,Asian
4.2,Penta_C,0,Asian
4.2,Penta_D,0,Asian
4.2,Penta_E,0,Asian
4.2,SE33,0,Asian
4.2,TH01,0,Asian
4.2,TPOX,0,Asian
4.2,vWA,0,Asian
5,CSF1PO,0,Asian
5,D10S1248,0,Asian
5,D12S391,0,Asian
5,D13S317,0,Asian
5,D16S539,0,Asian
5,D18S51,0,Asian
5,D19S433,0,Asian
5,D1S1656,0,Asian
5,D21S11,0,Asian
5,D22S1045,0,Asian
5,D2S1338,0,Asian
5,D2S441,0,Asian
5,D3S1358,0,Asian
5,D5S818,0,Asian
5,D6S1043,0,Asian
5,D7S820,0,Asian
5,D8S1179,0,Asian
5,F13A01,0.0618556701030928,Asian
5,F13B,0,Asian
5,FESFPS,0,Asian
5,FGA,0,Asian
5,LPL,0,Asian
5,Penta_C,0.0257731958762887,Asian
5,Penta_D,0,Asian
5,Penta_E,0.0721649484536082,Asian
5,SE33,0,Asian
5,TH01,0,Asian
5,TPOX,0,Asian
5,vWA,0,Asian
6,CSF1PO,0,Asian
6,D10S1248,0,Asian
6,D12S391,0,Asian
6,D13S317,0,Asian
6,D16S539,0,Asian
6,D18S51,0,Asian
6,D19S433,0,Asian
6,D1S1656,0,Asian
6,D21S11,0,Asian
6,D22S1045,0,Asian
6,D2S1338,0,Asian
6,D2S441,0,Asian
6,D3S1358,0,Asian
6,D5S818,0,Asian
6,D6S1043,0,Asian
6,D7S820,0,Asian
6,D8S1179,0,Asian
6,F13A01,0.489690721649485,Asian
6,F13B,0.0154639175257732,Asian
6,FESFPS,0,Asian
6,FGA,0,Asian
6,LPL,0,Asian
6,Penta_C,0,Asian
6,Penta_D,0.0103092783505155,Asian
6,Penta_E,0,Asian
6,SE33,0,Asian
6,TH01,0.170103092783505,Asian
6,TPOX,0,Asian
6,vWA,0,Asian
6.3,CSF1PO,0,Asian
6.3,D10S1248,0,Asian
6.3,D12S391,0,Asian
6.3,D13S317,0,Asian
6.3,D16S539,0,Asian
6.3,D18S51,0,Asian
6.3,D19S433,0,Asian
6.3,D1S1656,0,Asian
6.3,D21S11,0,Asian
6.3,D22S1045,0,Asian
6.3,D2S1338,0,Asian
6.3,D2S441,0,Asian
6.3,D3S1358,0,Asian
6.3,D5S818,0,Asian
6.3,D6S1043,0,Asian
6.3,D7S820,0,Asian
6.3,D8S1179,0,Asian
6.3,F13A01,0,Asian
6.3,F13B,0,Asian
6.3,FESFPS,0,Asian
6.3,FGA,0,Asian
6.3,LPL,0,Asian
6.3,Penta_C,0,Asian
6.3,Penta_D,0,Asian
6.3,Penta_E,0,Asian
6.3,SE33,0,Asian
6.3,TH01,0,Asian
6.3,TPOX,0,Asian
6.3,vWA,0,Asian
7,CSF1PO,0.0206185567010309,Asian
7,D10S1248,0,Asian
7,D12S391,0,Asian
7,D13S317,0,Asian
7,D16S539,0,Asian
7,D18S51,0,Asian
7,D19S433,0,Asian
7,D1S1656,0,Asian
7,D21S11,0,Asian
7,D22S1045,0,Asian
7,D2S1338,0,Asian
7,D2S441,0,Asian
7,D3S1358,0,Asian
7,D5S818,0.0154639175257732,Asian
7,D6S1043,0,Asian
7,D7S820,0.00515463917525773,Asian
7,D8S1179,0,Asian
7,F13A01,0.0154639175257732,Asian
7,F13B,0.00515463917525773,Asian
7,FESFPS,0,Asian
7,FGA,0,Asian
7,LPL,0.00515463917525773,Asian
7,Penta_C,0.00515463917525773,Asian
7,Penta_D,0,Asian
7,Penta_E,0,Asian
7,SE33,0,Asian
7,TH01,0.268041237113402,Asian
7,TPOX,0,Asian
7,vWA,0,Asian
8,CSF1PO,0,Asian
8,D10S1248,0,Asian
8,D12S391,0,Asian
8,D13S317,0.216494845360825,Asian
8,D16S539,0,Asian
8,D18S51,0,Asian
8,D19S433,0,Asian
8,D1S1656,0,Asian
8,D21S11,0,Asian
8,D22S1045,0,Asian
8,D2S1338,0,Asian
8,D2S441,0.00515463917525773,Asian
8,D3S1358,0,Asian
8,D5S818,0.00515463917525773,Asian
8,D6S1043,0,Asian
8,D7S820,0.134020618556701,Asian
8,D8S1179,0,Asian
8,F13A01,0,Asian
8,F13B,0.0463917525773196,Asian
8,FESFPS,0,Asian
8,FGA,0,Asian
8,LPL,0,Asian
8,Penta_C,0.0670103092783505,Asian
8,Penta_D,0.00515463917525773,Asian
8,Penta_E,0.00515463917525773,Asian
8,SE33,0,Asian
8,TH01,0.0721649484536082,Asian
8,TPOX,0.54639175257732,Asian
8,vWA,0,Asian
8.1,CSF1PO,0,Asian
8.1,D10S1248,0,Asian
8.1,D12S391,0,Asian
8.1,D13S317,0,Asian
8.1,D16S539,0,Asian
8.1,D18S51,0,Asian
8.1,D19S433,0,Asian
8.1,D1S1656,0,Asian
8.1,D21S11,0,Asian
8.1,D22S1045,0,Asian
8.1,D2S1338,0,Asian
8.1,D2S441,0,Asian
8.1,D3S1358,0,Asian
8.1,D5S818,0,Asian
8.1,D6S1043,0,Asian
8.1,D7S820,0,Asian
8.1,D8S1179,0,Asian
8.1,F13A01,0,Asian
8.1,F13B,0,Asian
8.1,FESFPS,0,Asian
8.1,FGA,0,Asian
8.1,LPL,0,Asian
8.1,Penta_C,0,Asian
8.1,Penta_D,0,Asian
8.1,Penta_E,0,Asian
8.1,SE33,0,Asian
8.1,TH01,0,Asian
8.1,TPOX,0,Asian
8.1,vWA,0,Asian
9,CSF1PO,0.0670103092783505,Asian
9,D10S1248,0,Asian
9,D12S391,0,Asian
9,D13S317,0.144329896907216,Asian
9,D16S539,0.355670103092784,Asian
9,D18S51,0,Asian
9,D19S433,0,Asian
9,D1S1656,0,Asian
9,D21S11,0,Asian
9,D22S1045,0,Asian
9,D2S1338,0,Asian
9,D2S441,0,Asian
9,D3S1358,0,Asian
9,D5S818,0.0979381443298969,Asian
9,D6S1043,0,Asian
9,D7S820,0.0463917525773196,Asian
9,D8S1179,0,Asian
9,F13A01,0,Asian
9,F13B,0.195876288659794,Asian
9,FESFPS,0.0154639175257732,Asian
9,FGA,0,Asian
9,LPL,0.00515463917525773,Asian
9,Penta_C,0.355670103092784,Asian
9,Penta_D,0.314432989690722,Asian
9,Penta_E,0.0257731958762887,Asian
9,SE33,0,Asian
9,TH01,0.443298969072165,Asian
9,TPOX,0.0824742268041237,Asian
9,vWA,0,Asian
9.1,CSF1PO,0,Asian
9.1,D10S1248,0,Asian
9.1,D12S391,0,Asian
9.1,D13S317,0,Asian
9.1,D16S539,0,Asian
9.1,D18S51,0,Asian
9.1,D19S433,0,Asian
9.1,D1S1656,0,Asian
9.1,D21S11,0,Asian
9.1,D22S1045,0,Asian
9.1,D2S1338,0,Asian
9.1,D2S441,0.00515463917525773,Asian
9.1,D3S1358,0,Asian
9.1,D5S818,0,Asian
9.1,D6S1043,0,Asian
9.1,D7S820,0,Asian
9.1,D8S1179,0,Asian
9.1,F13A01,0,Asian
9.1,F13B,0,Asian
9.1,FESFPS,0,Asian
9.1,FGA,0,Asian
9.1,LPL,0,Asian
9.1,Penta_C,0,Asian
9.1,Penta_D,0,Asian
9.1,Penta_E,0,Asian
9.1,SE33,0,Asian
9.1,TH01,0,Asian
9.1,TPOX,0,Asian
9.1,vWA,0,Asian
9.3,CSF1PO,0,Asian
9.3,D10S1248,0,Asian
9.3,D12S391,0,Asian
9.3,D13S317,0,Asian
9.3,D16S539,0,Asian
9.3,D18S51,0,Asian
9.3,D19S433,0,Asian
9.3,D1S1656,0,Asian
9.3,D21S11,0,Asian
9.3,D22S1045,0,Asian
9.3,D2S1338,0,Asian
9.3,D2S441,0,Asian
9.3,D3S1358,0,Asian
9.3,D5S818,0,Asian
9.3,D6S1043,0,Asian
9.3,D7S820,0,Asian
9.3,D8S1179,0,Asian
9.3,F13A01,0,Asian
9.3,F13B,0,Asian
9.3,FESFPS,0,Asian
9.3,FGA,0,Asian
9.3,LPL,0,Asian
9.3,Penta_C,0,Asian
9.3,Penta_D,0,Asian
9.3,Penta_E,0,Asian
9.3,SE33,0,Asian
9.3,TH01,0.0412371134020619,Asian
9.3,TPOX,0,Asian
9.3,vWA,0,Asian
10,CSF1PO,0.201030927835052,Asian
10,D10S1248,0.00515463917525773,Asian
10,D12S391,0,Asian
10,D13S317,0.103092783505155,Asian
10,D16S539,0.164948453608247,Asian
10,D18S51,0,Asian
10,D19S433,0,Asian
10,D1S1656,0,Asian
10,D21S11,0,Asian
10,D22S1045,0,Asian
10,D2S1338,0,Asian
10,D2S441,0.268041237113402,Asian
10,D3S1358,0,Asian
10,D5S818,0.22680412371134,Asian
10,D6S1043,0.0309278350515464,Asian
10,D7S820,0.262886597938144,Asian
10,D8S1179,0.123711340206186,Asian
10,F13A01,0,Asian
10,F13B,0.731958762886598,Asian
10,FESFPS,0.0927835051546392,Asian
10,FGA,0,Asian
10,LPL,0.644329896907217,Asian
10,Penta_C,0.0670103092783505,Asian
10,Penta_D,0.185567010309278,Asian
10,Penta_E,0.0618556701030928,Asian
10,SE33,0,Asian
10,TH01,0.00515463917525773,Asian
10,TPOX,0.0309278350515464,Asian
10,vWA,0,Asian
10.1,CSF1PO,0,Asian
10.1,D10S1248,0,Asian
10.1,D12S391,0,Asian
10.1,D13S317,0,Asian
10.1,D16S539,0,Asian
10.1,D18S51,0,Asian
10.1,D19S433,0,Asian
10.1,D1S1656,0,Asian
10.1,D21S11,0,Asian
10.1,D22S1045,0,Asian
10.1,D2S1338,0,Asian
10.1,D2S441,0,Asian
10.1,D3S1358,0,Asian
10.1,D5S818,0,Asian
10.1,D6S1043,0,Asian
10.1,D7S820,0,Asian
10.1,D8S1179,0,Asian
10.1,F13A01,0,Asian
10.1,F13B,0,Asian
10.1,FESFPS,0,Asian
10.1,FGA,0,Asian
10.1,LPL,0,Asian
10.1,Penta_C,0,Asian
10.1,Penta_D,0,Asian
10.1,Penta_E,0,Asian
10.1,SE33,0,Asian
10.1,TH01,0,Asian
10.1,TPOX,0,Asian
10.1,vWA,0,Asian
10.2,CSF1PO,0,Asian
10.2,D10S1248,0,Asian
10.2,D12S391,0,Asian
10.2,D13S317,0,Asian
10.2,D16S539,0,Asian
10.2,D18S51,0,Asian
10.2,D19S433,0,Asian
10.2,D1S1656,0,Asian
10.2,D21S11,0,Asian
10.2,D22S1045,0,Asian
10.2,D2S1338,0,Asian
10.2,D2S441,0,Asian
10.2,D3S1358,0,Asian
10.2,D5S818,0,Asian
10.2,D6S1043,0,Asian
10.2,D7S820,0,Asian
10.2,D8S1179,0,Asian
10.2,F13A01,0,Asian
10.2,F13B,0,Asian
10.2,FESFPS,0,Asian
10.2,FGA,0,Asian
10.2,LPL,0,Asian
10.2,Penta_C,0,Asian
10.2,Penta_D,0,Asian
10.2,Penta_E,0,Asian
10.2,SE33,0,Asian
10.2,TH01,0,Asian
10.2,TPOX,0,Asian
10.2,vWA,0,Asian
10.3,CSF1PO,0,Asian
10.3,D10S1248,0,Asian
10.3,D12S391,0,Asian
10.3,D13S317,0,Asian
10.3,D16S539,0,Asian
10.3,D18S51,0,Asian
10.3,D19S433,0,Asian
10.3,D1S1656,0,Asian
10.3,D21S11,0,Asian
10.3,D22S1045,0,Asian
10.3,D2S1338,0,Asian
10.3,D2S441,0,Asian
10.3,D3S1358,0,Asian
10.3,D5S818,0,Asian
10.3,D6S1043,0,Asian
10.3,D7S820,0,Asian
10.3,D8S1179,0,Asian
10.3,F13A01,0,Asian
10.3,F13B,0,Asian
10.3,FESFPS,0.00515463917525773,Asian
10.3,FGA,0,Asian
10.3,LPL,0,Asian
10.3,Penta_C,0,Asian
10.3,Penta_D,0,Asian
10.3,Penta_E,0,Asian
10.3,SE33,0,Asian
10.3,TH01,0,Asian
10.3,TPOX,0,Asian
10.3,vWA,0,Asian
11,CSF1PO,0.216494845360825,Asian
11,D10S1248,0,Asian
11,D12S391,0,Asian
11,D13S317,0.268041237113402,Asian
11,D16S539,0.190721649484536,Asian
11,D18S51,0,Asian
11,D19S433,0,Asian
11,D1S1656,0.0309278350515464,Asian
11,D21S11,0,Asian
11,D22S1045,0.201030927835052,Asian
11,D2S1338,0,Asian
11,D2S441,0.350515463917526,Asian
11,D3S1358,0,Asian
11,D5S818,0.27319587628866,Asian
11,D6S1043,0.149484536082474,Asian
11,D7S820,0.350515463917526,Asian
11,D8S1179,0.118556701030928,Asian
11,F13A01,0,Asian
11,F13B,0.00515463917525773,Asian
11,FESFPS,0.360824742268041,Asian
11,FGA,0,Asian
11,LPL,0.118556701030928,Asian
11,Penta_C,0.314432989690722,Asian
11,Penta_D,0.180412371134021,Asian
11,Penta_E,0.15979381443299,Asian
11,SE33,0,Asian
11,TH01,0,Asian
11,TPOX,0.293814432989691,Asian
11,vWA,0,Asian
11.2,CSF1PO,0,Asian
11.2,D10S1248,0,Asian
11.2,D12S391,0,Asian
11.2,D13S317,0,Asian
11.2,D16S539,0,Asian
11.2,D18S51,0,Asian
11.2,D19S433,0,Asian
11.2,D1S1656,0,Asian
11.2,D21S11,0,Asian
11.2,D22S1045,0,Asian
11.2,D2S1338,0,Asian
11.2,D2S441,0,Asian
11.2,D3S1358,0,Asian
11.2,D5S818,0,Asian
11.2,D6S1043,0,Asian
11.2,D7S820,0,Asian
11.2,D8S1179,0,Asian
11.2,F13A01,0,Asian
11.2,F13B,0,Asian
11.2,FESFPS,0,Asian
11.2,FGA,0,Asian
11.2,LPL,0,Asian
11.2,Penta_C,0,Asian
11.2,Penta_D,0,Asian
11.2,Penta_E,0,Asian
11.2,SE33,0,Asian
11.2,TH01,0,Asian
11.2,TPOX,0,Asian
11.2,vWA,0,Asian
11.3,CSF1PO,0,Asian
11.3,D10S1248,0,Asian
11.3,D12S391,0,Asian
11.3,D13S317,0,Asian
11.3,D16S539,0,Asian
11.3,D18S51,0,Asian
11.3,D19S433,0,Asian
11.3,D1S1656,0,Asian
11.3,D21S11,0,Asian
11.3,D22S1045,0,Asian
11.3,D2S1338,0,Asian
11.3,D2S441,0.0309278350515464,Asian
11.3,D3S1358,0,Asian
11.3,D5S818,0,Asian
11.3,D6S1043,0,Asian
11.3,D7S820,0,Asian
11.3,D8S1179,0,Asian
11.3,F13A01,0,Asian
11.3,F13B,0,Asian
11.3,FESFPS,0,Asian
11.3,FGA,0,Asian
11.3,LPL,0,Asian
11.3,Penta_C,0,Asian
11.3,Penta_D,0,Asian
11.3,Penta_E,0,Asian
11.3,SE33,0,Asian
11.3,TH01,0,Asian
11.3,TPOX,0,Asian
11.3,vWA,0,Asian
12,CSF1PO,0.38659793814433,Asian
12,D10S1248,0.0876288659793814,Asian
12,D12S391,0,Asian
12,D13S317,0.211340206185567,Asian
12,D16S539,0.175257731958763,Asian
12,D18S51,0.0360824742268041,Asian
